timestamp,vibration_mm_s
2026-09-01 13:49:03,2.026
2026-09-01 13:49:04,2.167
2026-09-01 13:49:05,2.18
2026-09-01 13:49:06,2.501
2026-09-01 13:49:07,2.516
2026-09-01 13:49:08,2.042
2026-09-01 13:49:09,1.797
2026-09-01 13:49:10,2.057
2026-09-01 13:49:11,1.95
2026-09-01 13:49:12,2.104
2026-09-01 13:49:13,1.922
2026-09-01 13:49:14,1.886
2026-09-01 13:49:15,1.697
2026-09-01 13:49:16,2.112
2026-09-01 13:49:17,2.168
2026-09-01 13:49:18,2.204
2026-09-01 13:49:19,2.175
2026-09-01 13:49:20,2.541
2026-09-01 13:49:21,2.321
2026-09-01 13:49:22,2.425
2026-09-01 13:49:23,1.797
2026-09-01 13:49:24,2.294
2026-09-01 13:49:25,1.597
2026-09-01 13:49:26,2.063
2026-09-01 13:49:27,2.186
2026-09-01 13:49:28,2.02
2026-09-01 13:49:29,2.142
2026-09-01 13:49:30,1.901
2026-09-01 13:49:31,2.252
2026-09-01 13:49:32,2.55
2026-09-01 13:49:33,2.051
2026-09-01 13:49:34,2.111
2026-09-01 13:49:35,1.657
2026-09-01 13:49:36,2.281
2026-09-01 13:49:37,2.352
2026-09-01 13:49:38,2.277
2026-09-01 13:49:39,1.945
2026-09-01 13:49:40,2.177
2026-09-01 13:49:41,1.923
2026-09-01 13:49:42,2.227
2026-09-01 13:49:43,2.267
2026-09-01 13:49:44,2.234
2026-09-01 13:49:45,2.319
2026-09-01 13:49:46,2.103
2026-09-01 13:49:47,1.712
2026-09-01 13:49:48,2.435
2026-09-01 13:49:49,2.231
2026-09-01 13:49:50,2.127
2026-09-01 13:49:51,2.288
2026-09-01 13:49:52,1.899
2026-09-01 13:49:53,1.591
2026-09-01 13:49:54,2.041
2026-09-01 13:49:55,1.887
2026-09-01 13:49:56,2.626
2026-09-01 13:49:57,2.12
2026-09-01 13:49:58,1.912
2026-09-01 13:49:59,2.376
2026-09-01 13:50:00,2.267
2026-09-01 13:50:01,2.444
2026-09-01 13:50:02,2.447
2026-09-01 13:50:03,1.983
2026-09-01 13:50:04,2.274
2026-09-01 13:50:05,2.356
2026-09-01 13:50:06,2.357
2026-09-01 13:50:07,1.909
2026-09-01 13:50:08,1.941
2026-09-01 13:50:09,2.606
2026-09-01 13:50:10,1.929
2026-09-01 13:50:11,1.676
2026-09-01 13:50:12,2.07
2026-09-01 13:50:13,1.903
2026-09-01 13:50:14,2.214
2026-09-01 13:50:15,2.327
2026-09-01 13:50:16,2.198
2026-09-01 13:50:17,1.979
2026-09-01 13:50:18,2.037
2026-09-01 13:50:19,2.219
2026-09-01 13:50:20,1.685
2026-09-01 13:50:21,2.054
2026-09-01 13:50:22,2.297
2026-09-01 13:50:23,2.252
2026-09-01 13:50:24,2.202
2026-09-01 13:50:25,2.051
2026-09-01 13:50:26,1.982
2026-09-01 13:50:27,1.62
2026-09-01 13:50:28,2.166
2026-09-01 13:50:29,2.247
2026-09-01 13:50:30,2.38
2026-09-01 13:50:31,2.423
2026-09-01 13:50:32,1.918
2026-09-01 13:50:33,2.287
2026-09-01 13:50:34,2.275
2026-09-01 13:50:35,1.994
2026-09-01 13:50:36,2.252
2026-09-01 13:50:37,2.101
2026-09-01 13:50:38,1.601
2026-09-01 13:50:39,2.383
2026-09-01 13:50:40,2.078
2026-09-01 13:50:41,1.949
2026-09-01 13:50:42,1.953
2026-09-01 13:50:43,2.05
2026-09-01 13:50:44,1.988
2026-09-01 13:50:45,1.848
2026-09-01 13:50:46,2.175
2026-09-01 13:50:47,2.497
2026-09-01 13:50:48,2.092
2026-09-01 13:50:49,1.594
2026-09-01 13:50:50,1.715
2026-09-01 13:50:51,1.93
2026-09-01 13:50:52,1.952
2026-09-01 13:50:53,2.397
2026-09-01 13:50:54,1.826
2026-09-01 13:50:55,1.972
2026-09-01 13:50:56,1.774
2026-09-01 13:50:57,1.587
2026-09-01 13:50:58,2.622
2026-09-01 13:50:59,1.89
2026-09-01 13:51:00,1.763
2026-09-01 13:51:01,2.431
2026-09-01 13:51:02,1.693
2026-09-01 13:51:03,2.602
2026-09-01 13:51:04,2.288
2026-09-01 13:51:05,2.039
2026-09-01 13:51:06,2.38
2026-09-01 13:51:07,2.043
2026-09-01 13:51:08,2.466
2026-09-01 13:51:09,1.364
2026-09-01 13:51:10,2.14
2026-09-01 13:51:11,2.21
2026-09-01 13:51:12,1.84
2026-09-01 13:51:13,2.616
2026-09-01 13:51:14,2.089
2026-09-01 13:51:15,2.181
2026-09-01 13:51:16,1.51
2026-09-01 13:51:17,2.229
2026-09-01 13:51:18,2.02
2026-09-01 13:51:19,1.968
2026-09-01 13:51:20,2.103
2026-09-01 13:51:21,1.905
2026-09-01 13:51:22,2.179
2026-09-01 13:51:23,1.92
2026-09-01 13:51:24,1.878
2026-09-01 13:51:25,2.33
2026-09-01 13:51:26,2.051
2026-09-01 13:51:27,2.537
2026-09-01 13:51:28,2.455
2026-09-01 13:51:29,2.615
2026-09-01 13:51:30,2.506
2026-09-01 13:51:31,1.941
2026-09-01 13:51:32,2.049
2026-09-01 13:51:33,2.079
2026-09-01 13:51:34,2.378
2026-09-01 13:51:35,1.94
2026-09-01 13:51:36,1.912
2026-09-01 13:51:37,1.942
2026-09-01 13:51:38,2.663
2026-09-01 13:51:39,2.186
2026-09-01 13:51:40,2.301
2026-09-01 13:51:41,1.882
2026-09-01 13:51:42,1.48
2026-09-01 13:51:43,2.121
2026-09-01 13:51:44,2.566
2026-09-01 13:51:45,1.984
2026-09-01 13:51:46,1.603
2026-09-01 13:51:47,1.986
2026-09-01 13:51:48,2.3
2026-09-01 13:51:49,2.183
2026-09-01 13:51:50,2.25
2026-09-01 13:51:51,2.404
2026-09-01 13:51:52,1.795
2026-09-01 13:51:53,2.327
2026-09-01 13:51:54,2.178
2026-09-01 13:51:55,2.525
2026-09-01 13:51:56,2.02
2026-09-01 13:51:57,1.712
2026-09-01 13:51:58,2.053
2026-09-01 13:51:59,2.279
2026-09-01 13:52:00,2.047
2026-09-01 13:52:01,2.074
2026-09-01 13:52:02,2.542
2026-09-01 13:52:03,2.409
2026-09-01 13:52:04,2.286
2026-09-01 13:52:05,1.963
2026-09-01 13:52:06,2.089
2026-09-01 13:52:07,1.824
2026-09-01 13:52:08,2.194
2026-09-01 13:52:09,2.309
2026-09-01 13:52:10,2.072
2026-09-01 13:52:11,1.991
2026-09-01 13:52:12,2.346
2026-09-01 13:52:13,2.121
2026-09-01 13:52:14,2.401
2026-09-01 13:52:15,1.902
2026-09-01 13:52:16,2.024
2026-09-01 13:52:17,1.814
2026-09-01 13:52:18,2.077
2026-09-01 13:52:19,2.185
2026-09-01 13:52:20,1.937
2026-09-01 13:52:21,2.11
2026-09-01 13:52:22,2.413
2026-09-01 13:52:23,1.937
2026-09-01 13:52:24,1.843
2026-09-01 13:52:25,2.219
2026-09-01 13:52:26,1.975
2026-09-01 13:52:27,2.304
2026-09-01 13:52:28,2.095
2026-09-01 13:52:29,2.114
2026-09-01 13:52:30,1.804
2026-09-01 13:52:31,2.476
2026-09-01 13:52:32,2.01
2026-09-01 13:52:33,2.316
2026-09-01 13:52:34,2.377
2026-09-01 13:52:35,2.115
2026-09-01 13:52:36,1.946
2026-09-01 13:52:37,2.144
2026-09-01 13:52:38,2.024
2026-09-01 13:52:39,1.349
2026-09-01 13:52:40,1.873
2026-09-01 13:52:41,2.377
2026-09-01 13:52:42,1.982
2026-09-01 13:52:43,2.281
2026-09-01 13:52:44,2.14
2026-09-01 13:52:45,2.47
2026-09-01 13:52:46,2.108
2026-09-01 13:52:47,2.313
2026-09-01 13:52:48,2.354
2026-09-01 13:52:49,2.245
2026-09-01 13:52:50,1.772
2026-09-01 13:52:51,2.179
2026-09-01 13:52:52,2.085
2026-09-01 13:52:53,2.319
2026-09-01 13:52:54,2.122
2026-09-01 13:52:55,2.066
2026-09-01 13:52:56,2.068
2026-09-01 13:52:57,2.408
2026-09-01 13:52:58,2.004
2026-09-01 13:52:59,1.932
2026-09-01 13:53:00,2.159
2026-09-01 13:53:01,2.27
2026-09-01 13:53:02,2.124
2026-09-01 13:53:03,2.214
2026-09-01 13:53:04,2.467
2026-09-01 13:53:05,2.132
2026-09-01 13:53:06,2.312
2026-09-01 13:53:07,2.104
2026-09-01 13:53:08,1.759
2026-09-01 13:53:09,2.13
2026-09-01 13:53:10,2.261
2026-09-01 13:53:11,2.186
2026-09-01 13:53:12,2.08
2026-09-01 13:53:13,1.777
2026-09-01 13:53:14,2.526
2026-09-01 13:53:15,1.849
2026-09-01 13:53:16,1.981
2026-09-01 13:53:17,2.066
2026-09-01 13:53:18,2.154
2026-09-01 13:53:19,2.312
2026-09-01 13:53:20,2.028
2026-09-01 13:53:21,2.127
2026-09-01 13:53:22,1.519
2026-09-01 13:53:23,1.657
2026-09-01 13:53:24,2.069
2026-09-01 13:53:25,2.058
2026-09-01 13:53:26,2.48
2026-09-01 13:53:27,2.23
2026-09-01 13:53:28,2.389
2026-09-01 13:53:29,2.32
2026-09-01 13:53:30,1.925
2026-09-01 13:53:31,2.472
2026-09-01 13:53:32,2.272
2026-09-01 13:53:33,2.396
2026-09-01 13:53:34,2.03
2026-09-01 13:53:35,2.328
2026-09-01 13:53:36,1.997
2026-09-01 13:53:37,2.581
2026-09-01 13:53:38,2.382
2026-09-01 13:53:39,1.953
2026-09-01 13:53:40,1.979
2026-09-01 13:53:41,1.91
2026-09-01 13:53:42,2.108
2026-09-01 13:53:43,1.804
2026-09-01 13:53:44,1.999
2026-09-01 13:53:45,1.843
2026-09-01 13:53:46,1.773
2026-09-01 13:53:47,1.708
2026-09-01 13:53:48,2.084
2026-09-01 13:53:49,1.605
2026-09-01 13:53:50,2.175
2026-09-01 13:53:51,2.092
2026-09-01 13:53:52,2.262
2026-09-01 13:53:53,2.21
2026-09-01 13:53:54,2.076
2026-09-01 13:53:55,1.487
2026-09-01 13:53:56,1.791
2026-09-01 13:53:57,1.968
2026-09-01 13:53:58,1.61
2026-09-01 13:53:59,2.281
2026-09-01 13:54:00,2.169
2026-09-01 13:54:01,2.081
2026-09-01 13:54:02,2.308
2026-09-01 13:54:03,2.008
2026-09-01 13:54:04,2.544
2026-09-01 13:54:05,2.383
2026-09-01 13:54:06,1.979
2026-09-01 13:54:07,2.362
2026-09-01 13:54:08,1.581
2026-09-01 13:54:09,2.03
2026-09-01 13:54:10,2.435
2026-09-01 13:54:11,2.076
2026-09-01 13:54:12,2.37
2026-09-01 13:54:13,2.143
2026-09-01 13:54:14,2.37
2026-09-01 13:54:15,2.241
2026-09-01 13:54:16,2.19
2026-09-01 13:54:17,2.611
2026-09-01 13:54:18,2.066
2026-09-01 13:54:19,2.198
2026-09-01 13:54:20,1.98
2026-09-01 13:54:21,1.983
2026-09-01 13:54:22,1.817
2026-09-01 13:54:23,1.702
2026-09-01 13:54:24,2.217
2026-09-01 13:54:25,2.24
2026-09-01 13:54:26,2.503
2026-09-01 13:54:27,1.982
2026-09-01 13:54:28,2.367
2026-09-01 13:54:29,2.351
2026-09-01 13:54:30,2.007
2026-09-01 13:54:31,2.295
2026-09-01 13:54:32,2.111
2026-09-01 13:54:33,2.428
2026-09-01 13:54:34,2.085
2026-09-01 13:54:35,1.604
2026-09-01 13:54:36,2.614
2026-09-01 13:54:37,1.86
2026-09-01 13:54:38,1.644
2026-09-01 13:54:39,2.163
2026-09-01 13:54:40,1.98
2026-09-01 13:54:41,1.929
2026-09-01 13:54:42,2.252
2026-09-01 13:54:43,2.213
2026-09-01 13:54:44,1.839
2026-09-01 13:54:45,1.968
2026-09-01 13:54:46,2.2
2026-09-01 13:54:47,2.205
2026-09-01 13:54:48,2.106
2026-09-01 13:54:49,2.438
2026-09-01 13:54:50,2.056
2026-09-01 13:54:51,2.252
2026-09-01 13:54:52,1.916
2026-09-01 13:54:53,2.349
2026-09-01 13:54:54,2.559
2026-09-01 13:54:55,2.191
2026-09-01 13:54:56,2.487
2026-09-01 13:54:57,2.216
2026-09-01 13:54:58,1.856
2026-09-01 13:54:59,2.174
2026-09-01 13:55:00,1.76
2026-09-01 13:55:01,2.001
2026-09-01 13:55:02,1.844
2026-09-01 13:55:03,2.001
2026-09-01 13:55:04,1.527
2026-09-01 13:55:05,1.825
2026-09-01 13:55:06,2.538
2026-09-01 13:55:07,2.443
2026-09-01 13:55:08,1.964
2026-09-01 13:55:09,2.359
2026-09-01 13:55:10,1.865
2026-09-01 13:55:11,2.518
2026-09-01 13:55:12,1.993
2026-09-01 13:55:13,2.439
2026-09-01 13:55:14,1.757
2026-09-01 13:55:15,1.949
2026-09-01 13:55:16,2.175
2026-09-01 13:55:17,2.052
2026-09-01 13:55:18,2.117
2026-09-01 13:55:19,1.93
2026-09-01 13:55:20,1.925
2026-09-01 13:55:21,1.958
2026-09-01 13:55:22,2.243
2026-09-01 13:55:23,1.853
2026-09-01 13:55:24,1.958
2026-09-01 13:55:25,2.06
2026-09-01 13:55:26,1.994
2026-09-01 13:55:27,2.137
2026-09-01 13:55:28,1.989
2026-09-01 13:55:29,1.823
2026-09-01 13:55:30,1.57
2026-09-01 13:55:31,2.025
2026-09-01 13:55:32,2.398
2026-09-01 13:55:33,2.228
2026-09-01 13:55:34,1.961
2026-09-01 13:55:35,1.795
2026-09-01 13:55:36,1.944
2026-09-01 13:55:37,2.219
2026-09-01 13:55:38,2.102
2026-09-01 13:55:39,1.949
2026-09-01 13:55:40,1.837
2026-09-01 13:55:41,1.754
2026-09-01 13:55:42,1.849
2026-09-01 13:55:43,2.053
2026-09-01 13:55:44,2.285
2026-09-01 13:55:45,2.353
2026-09-01 13:55:46,2.239
2026-09-01 13:55:47,2.086
2026-09-01 13:55:48,2.484
2026-09-01 13:55:49,1.995
2026-09-01 13:55:50,2.525
2026-09-01 13:55:51,1.903
2026-09-01 13:55:52,2.446
2026-09-01 13:55:53,1.613
2026-09-01 13:55:54,2.258
2026-09-01 13:55:55,1.756
2026-09-01 13:55:56,2.449
2026-09-01 13:55:57,1.975
2026-09-01 13:55:58,2.108
2026-09-01 13:55:59,1.871
2026-09-01 13:56:00,2.276
2026-09-01 13:56:01,2.227
2026-09-01 13:56:02,1.693
2026-09-01 13:56:03,2.032
2026-09-01 13:56:04,2.207
2026-09-01 13:56:05,2.23
2026-09-01 13:56:06,2.039
2026-09-01 13:56:07,2.364
2026-09-01 13:56:08,2.076
2026-09-01 13:56:09,2.312
2026-09-01 13:56:10,2.114
2026-09-01 13:56:11,1.846
2026-09-01 13:56:12,1.876
2026-09-01 13:56:13,1.954
2026-09-01 13:56:14,2.45
2026-09-01 13:56:15,2.25
2026-09-01 13:56:16,2.243
2026-09-01 13:56:17,2.443
2026-09-01 13:56:18,1.838
2026-09-01 13:56:19,2.438
2026-09-01 13:56:20,2.052
2026-09-01 13:56:21,1.904
2026-09-01 13:56:22,2.611
2026-09-01 13:56:23,2.311
2026-09-01 13:56:24,2.247
2026-09-01 13:56:25,2.059
2026-09-01 13:56:26,1.726
2026-09-01 13:56:27,2.41
2026-09-01 13:56:28,2.565
2026-09-01 13:56:29,1.378
2026-09-01 13:56:30,2.369
2026-09-01 13:56:31,2.282
2026-09-01 13:56:32,1.882
2026-09-01 13:56:33,2.277
2026-09-01 13:56:34,2.295
2026-09-01 13:56:35,2.106
2026-09-01 13:56:36,1.867
2026-09-01 13:56:37,1.807
2026-09-01 13:56:38,1.63
2026-09-01 13:56:39,1.849
2026-09-01 13:56:40,2.048
2026-09-01 13:56:41,2.054
2026-09-01 13:56:42,2.006
2026-09-01 13:56:43,2.458
2026-09-01 13:56:44,2.17
2026-09-01 13:56:45,1.86
2026-09-01 13:56:46,1.917
2026-09-01 13:56:47,1.709
2026-09-01 13:56:48,1.887
2026-09-01 13:56:49,1.682
2026-09-01 13:56:50,1.998
2026-09-01 13:56:51,1.777
2026-09-01 13:56:52,2.262
2026-09-01 13:56:53,2.272
2026-09-01 13:56:54,2.151
2026-09-01 13:56:55,1.755
2026-09-01 13:56:56,2.101
2026-09-01 13:56:57,1.8
2026-09-01 13:56:58,1.742
2026-09-01 13:56:59,1.999
2026-09-01 13:57:00,2.0
2026-09-01 13:57:01,2.291
2026-09-01 13:57:02,2.173
2026-09-01 13:57:03,1.896
2026-09-01 13:57:04,2.468
2026-09-01 13:57:05,2.016
2026-09-01 13:57:06,1.879
2026-09-01 13:57:07,2.094
2026-09-01 13:57:08,1.97
2026-09-01 13:57:09,1.815
2026-09-01 13:57:10,2.292
2026-09-01 13:57:11,2.107
2026-09-01 13:57:12,2.189
2026-09-01 13:57:13,2.115
2026-09-01 13:57:14,2.186
2026-09-01 13:57:15,2.105
2026-09-01 13:57:16,1.99
2026-09-01 13:57:17,2.122
2026-09-01 13:57:18,1.986
2026-09-01 13:57:19,2.531
2026-09-01 13:57:20,2.083
2026-09-01 13:57:21,1.775
2026-09-01 13:57:22,1.841
2026-09-01 13:57:23,2.418
2026-09-01 13:57:24,2.301
2026-09-01 13:57:25,2.103
2026-09-01 13:57:26,1.965
2026-09-01 13:57:27,2.402
2026-09-01 13:57:28,2.025
2026-09-01 13:57:29,2.038
2026-09-01 13:57:30,2.395
2026-09-01 13:57:31,2.365
2026-09-01 13:57:32,2.216
2026-09-01 13:57:33,1.986
2026-09-01 13:57:34,1.984
2026-09-01 13:57:35,1.506
2026-09-01 13:57:36,1.961
2026-09-01 13:57:37,2.487
2026-09-01 13:57:38,2.337
2026-09-01 13:57:39,2.286
2026-09-01 13:57:40,2.134
2026-09-01 13:57:41,1.861
2026-09-01 13:57:42,2.16
2026-09-01 13:57:43,1.93
2026-09-01 13:57:44,1.868
2026-09-01 13:57:45,1.974
2026-09-01 13:57:46,2.362
2026-09-01 13:57:47,2.119
2026-09-01 13:57:48,2.546
2026-09-01 13:57:49,1.802
2026-09-01 13:57:50,2.117
2026-09-01 13:57:51,2.263
2026-09-01 13:57:52,1.676
2026-09-01 13:57:53,1.608
2026-09-01 13:57:54,1.767
2026-09-01 13:57:55,1.726
2026-09-01 13:57:56,2.043
2026-09-01 13:57:57,1.933
2026-09-01 13:57:58,1.729
2026-09-01 13:57:59,1.832
2026-09-01 13:58:00,2.318
2026-09-01 13:58:01,2.227
2026-09-01 13:58:02,1.956
2026-09-01 13:58:03,2.304
2026-09-01 13:58:04,2.195
2026-09-01 13:58:05,2.125
2026-09-01 13:58:06,1.994
2026-09-01 13:58:07,1.98
2026-09-01 13:58:08,2.388
2026-09-01 13:58:09,1.492
2026-09-01 13:58:10,2.181
2026-09-01 13:58:11,2.077
2026-09-01 13:58:12,2.093
2026-09-01 13:58:13,2.471
2026-09-01 13:58:14,2.224
2026-09-01 13:58:15,2.268
2026-09-01 13:58:16,2.198
2026-09-01 13:58:17,2.529
2026-09-01 13:58:18,2.459
2026-09-01 13:58:19,2.437
2026-09-01 13:58:20,2.245
2026-09-01 13:58:21,2.091
2026-09-01 13:58:22,1.989
2026-09-01 13:58:23,2.143
2026-09-01 13:58:24,2.549
2026-09-01 13:58:25,2.16
2026-09-01 13:58:26,1.898
2026-09-01 13:58:27,1.755
2026-09-01 13:58:28,2.399
2026-09-01 13:58:29,2.141
2026-09-01 13:58:30,2.655
2026-09-01 13:58:31,2.263
2026-09-01 13:58:32,1.643
2026-09-01 13:58:33,2.181
2026-09-01 13:58:34,2.111
2026-09-01 13:58:35,2.237
2026-09-01 13:58:36,2.077
2026-09-01 13:58:37,2.26
2026-09-01 13:58:38,2.014
2026-09-01 13:58:39,1.99
2026-09-01 13:58:40,1.652
2026-09-01 13:58:41,1.766
2026-09-01 13:58:42,2.213
2026-09-01 13:58:43,2.106
2026-09-01 13:58:44,2.007
2026-09-01 13:58:45,2.24
2026-09-01 13:58:46,1.918
2026-09-01 13:58:47,2.09
2026-09-01 13:58:48,2.078
2026-09-01 13:58:49,2.424
2026-09-01 13:58:50,2.244
2026-09-01 13:58:51,2.313
2026-09-01 13:58:52,2.307
2026-09-01 13:58:53,1.965
2026-09-01 13:58:54,2.054
2026-09-01 13:58:55,2.386
2026-09-01 13:58:56,1.964
2026-09-01 13:58:57,2.256
2026-09-01 13:58:58,1.974
2026-09-01 13:58:59,2.549
2026-09-01 13:59:00,2.089
2026-09-01 13:59:01,2.211
2026-09-01 13:59:02,2.063
2026-09-01 13:59:03,1.976
2026-09-01 13:59:04,2.281
2026-09-01 13:59:05,2.142
2026-09-01 13:59:06,2.231
2026-09-01 13:59:07,2.435
2026-09-01 13:59:08,2.147
2026-09-01 13:59:09,2.398
2026-09-01 13:59:10,1.989
2026-09-01 13:59:11,1.688
2026-09-01 13:59:12,2.11
2026-09-01 13:59:13,2.388
2026-09-01 13:59:14,1.673
2026-09-01 13:59:15,2.071
2026-09-01 13:59:16,2.054
2026-09-01 13:59:17,2.611
2026-09-01 13:59:18,2.495
2026-09-01 13:59:19,2.341
2026-09-01 13:59:20,2.366
2026-09-01 13:59:21,1.788
2026-09-01 13:59:22,2.136
2026-09-01 13:59:23,2.217
2026-09-01 13:59:24,2.138
2026-09-01 13:59:25,1.769
2026-09-01 13:59:26,1.82
2026-09-01 13:59:27,1.845
2026-09-01 13:59:28,2.378
2026-09-01 13:59:29,2.006
2026-09-01 13:59:30,1.932
2026-09-01 13:59:31,2.097
2026-09-01 13:59:32,2.27
2026-09-01 13:59:33,1.527
2026-09-01 13:59:34,2.268
2026-09-01 13:59:35,1.844
2026-09-01 13:59:36,2.26
2026-09-01 13:59:37,2.007
2026-09-01 13:59:38,2.035
2026-09-01 13:59:39,1.96
2026-09-01 13:59:40,2.236
2026-09-01 13:59:41,1.535
2026-09-01 13:59:42,2.865
2026-09-01 13:59:43,2.273
2026-09-01 13:59:44,2.031
2026-09-01 13:59:45,2.06
2026-09-01 13:59:46,2.214
2026-09-01 13:59:47,2.14
2026-09-01 13:59:48,2.316
2026-09-01 13:59:49,2.088
2026-09-01 13:59:50,2.444
2026-09-01 13:59:51,2.06
2026-09-01 13:59:52,2.27
2026-09-01 13:59:53,2.641
2026-09-01 13:59:54,1.978
2026-09-01 13:59:55,2.425
2026-09-01 13:59:56,2.243
2026-09-01 13:59:57,2.043
2026-09-01 13:59:58,1.905
2026-09-01 13:59:59,2.639
2026-09-01 14:00:00,1.828
2026-09-01 14:00:01,1.591
2026-09-01 14:00:02,2.231
2026-09-01 14:00:03,2.091
2026-09-01 14:00:04,1.506
2026-09-01 14:00:05,2.367
2026-09-01 14:00:06,1.936
2026-09-01 14:00:07,2.153
2026-09-01 14:00:08,2.207
2026-09-01 14:00:09,1.871
2026-09-01 14:00:10,2.275
2026-09-01 14:00:11,2.456
2026-09-01 14:00:12,2.248
2026-09-01 14:00:13,2.372
2026-09-01 14:00:14,2.19
2026-09-01 14:00:15,2.211
2026-09-01 14:00:16,2.555
2026-09-01 14:00:17,1.779
2026-09-01 14:00:18,2.156
2026-09-01 14:00:19,2.3
2026-09-01 14:00:20,2.023
2026-09-01 14:00:21,2.033
2026-09-01 14:00:22,2.049
2026-09-01 14:00:23,1.911
2026-09-01 14:00:24,2.354
2026-09-01 14:00:25,2.325
2026-09-01 14:00:26,1.676
2026-09-01 14:00:27,1.967
2026-09-01 14:00:28,1.606
2026-09-01 14:00:29,1.792
2026-09-01 14:00:30,2.489
2026-09-01 14:00:31,2.222
2026-09-01 14:00:32,2.183
2026-09-01 14:00:33,2.03
2026-09-01 14:00:34,2.153
2026-09-01 14:00:35,2.358
2026-09-01 14:00:36,2.22
2026-09-01 14:00:37,1.641
2026-09-01 14:00:38,2.051
2026-09-01 14:00:39,2.179
2026-09-01 14:00:40,2.071
2026-09-01 14:00:41,2.485
2026-09-01 14:00:42,2.176
2026-09-01 14:00:43,1.494
2026-09-01 14:00:44,2.206
2026-09-01 14:00:45,1.681
2026-09-01 14:00:46,2.638
2026-09-01 14:00:47,1.939
2026-09-01 14:00:48,1.931
2026-09-01 14:00:49,2.211
2026-09-01 14:00:50,1.86
2026-09-01 14:00:51,2.207
2026-09-01 14:00:52,1.897
2026-09-01 14:00:53,2.167
2026-09-01 14:00:54,2.171
2026-09-01 14:00:55,1.812
2026-09-01 14:00:56,2.385
2026-09-01 14:00:57,2.125
2026-09-01 14:00:58,1.884
2026-09-01 14:00:59,2.038
2026-09-01 14:01:00,2.281
2026-09-01 14:01:01,2.044
2026-09-01 14:01:02,1.974
2026-09-01 14:01:03,2.27
2026-09-01 14:01:04,2.009
2026-09-01 14:01:05,1.728
2026-09-01 14:01:06,2.095
2026-09-01 14:01:07,1.768
2026-09-01 14:01:08,2.573
2026-09-01 14:01:09,1.922
2026-09-01 14:01:10,1.842
2026-09-01 14:01:11,1.985
2026-09-01 14:01:12,2.083
2026-09-01 14:01:13,2.155
2026-09-01 14:01:14,1.844
2026-09-01 14:01:15,2.377
2026-09-01 14:01:16,1.859
2026-09-01 14:01:17,2.186
2026-09-01 14:01:18,2.51
2026-09-01 14:01:19,1.884
2026-09-01 14:01:20,2.419
2026-09-01 14:01:21,1.756
2026-09-01 14:01:22,1.725
2026-09-01 14:01:23,1.93
2026-09-01 14:01:24,2.356
2026-09-01 14:01:25,2.139
2026-09-01 14:01:26,1.582
2026-09-01 14:01:27,1.881
2026-09-01 14:01:28,1.805
2026-09-01 14:01:29,2.559
2026-09-01 14:01:30,2.107
2026-09-01 14:01:31,2.155
2026-09-01 14:01:32,2.174
2026-09-01 14:01:33,2.029
2026-09-01 14:01:34,1.826
2026-09-01 14:01:35,2.06
2026-09-01 14:01:36,2.042
2026-09-01 14:01:37,2.013
2026-09-01 14:01:38,2.371
2026-09-01 14:01:39,2.49
2026-09-01 14:01:40,2.014
2026-09-01 14:01:41,1.887
2026-09-01 14:01:42,2.091
2026-09-01 14:01:43,2.284
2026-09-01 14:01:44,2.239
2026-09-01 14:01:45,2.364
2026-09-01 14:01:46,2.008
2026-09-01 14:01:47,2.491
2026-09-01 14:01:48,2.149
2026-09-01 14:01:49,2.122
2026-09-01 14:01:50,2.14
2026-09-01 14:01:51,2.192
2026-09-01 14:01:52,2.245
2026-09-01 14:01:53,1.825
2026-09-01 14:01:54,1.882
2026-09-01 14:01:55,1.907
2026-09-01 14:01:56,2.36
2026-09-01 14:01:57,2.118
2026-09-01 14:01:58,2.19
2026-09-01 14:01:59,2.322
2026-09-01 14:02:00,2.29
2026-09-01 14:02:01,1.93
2026-09-01 14:02:02,2.293
2026-09-01 14:02:03,1.746
2026-09-01 14:02:04,2.127
2026-09-01 14:02:05,1.767
2026-09-01 14:02:06,2.036
2026-09-01 14:02:07,1.849
2026-09-01 14:02:08,2.258
2026-09-01 14:02:09,1.823
2026-09-01 14:02:10,1.896
2026-09-01 14:02:11,2.006
2026-09-01 14:02:12,2.047
2026-09-01 14:02:13,2.255
2026-09-01 14:02:14,2.417
2026-09-01 14:02:15,1.956
2026-09-01 14:02:16,2.031
2026-09-01 14:02:17,1.78
2026-09-01 14:02:18,1.741
2026-09-01 14:02:19,2.111
2026-09-01 14:02:20,1.961
2026-09-01 14:02:21,1.767
2026-09-01 14:02:22,1.614
2026-09-01 14:02:23,2.135
2026-09-01 14:02:24,1.929
2026-09-01 14:02:25,1.758
2026-09-01 14:02:26,2.116
2026-09-01 14:02:27,2.541
2026-09-01 14:02:28,2.016
2026-09-01 14:02:29,2.295
2026-09-01 14:02:30,2.178
2026-09-01 14:02:31,1.998
2026-09-01 14:02:32,2.046
2026-09-01 14:02:33,1.421
2026-09-01 14:02:34,2.134
2026-09-01 14:02:35,1.677
2026-09-01 14:02:36,2.009
2026-09-01 14:02:37,1.884
2026-09-01 14:02:38,2.022
2026-09-01 14:02:39,2.034
2026-09-01 14:02:40,2.041
2026-09-01 14:02:41,1.712
2026-09-01 14:02:42,2.178
2026-09-01 14:02:43,1.997
2026-09-01 14:02:44,2.183
